"X","cell_ID","dataset.suffix","cell_centroid_x","cell_centroid_y","Area","nucleus_centroid_x","nucleus_centroid_y","nucleus_area","z_level","radius"
298226,3072689742,1,1598.38659667969,1586.58361816406,84.4421905651689,1598.82946777344,1585.76538085938,39.963282700628,12,5.18447529340326
298227,3072694794,1,1614.81640625,1585.97045898438,33.7317199744284,1615.02734375,1586.27783203125,24.2940633818507,15,3.27675753540658
298228,3072711223,1,1608.77856445312,1586.51220703125,34.9509387686849,1609.021484375,1587.21655273438,17.7915631458163,12,3.33545039559528
298229,3072725559,1,1622.45031738281,1590.53674316406,60.464220944792,1620.36828613281,1589.68701171875,16.8884381130338,15,4.38706727633944
298230,3072738487,1,1601.16589355469,1590.6533203125,36.5314075760543,1601.31225585938,1590.42553710938,20.2300007343292,12,3.41003052591432
298231,3072750844,1,1613.52124023438,1590.64074707031,30.7965636178851,1613.68286132812,1590.4365234375,23.8425008654594,12,3.13095044037124
298232,3072758575,1,1605.27502441406,1591.15856933594,25.7842196859419,1605.44287109375,1590.89111328125,14.6306255310774,12,2.86485113637167
298233,3072767077,1,1625.83447265625,1517.86071777344,31.1578136309981,1626.06127929688,1517.43237304688,20.1848444826901,12,3.14926024815651
298234,3072770888,1,1630.65246582031,1515.203125,20.500938244164,1629.62487792969,1515.71887207031,11.1987504065037,12,2.55453544096784
298235,3072775502,1,1628.11584472656,1512.3349609375,26.9582822285593,1627.47387695312,1512.38916015625,19.4171882048249,12,2.92934937279308
298236,3072777144,1,1632.32507324219,1519.80676269531,48.1365642473102,1632.14123535156,1519.89807128906,27.9517197646201,12,3.91437661535525
298237,3072794035,1,1623.54370117188,1522.49047851562,24.0682821236551,1623.52282714844,1522.79125976562,15.7595318220556,12,2.76788224883574
298238,3072814286,1,1621.17651367188,1514.77685546875,21.8556257933378,1621.7197265625,1514.63098144531,10.3407816253603,12,2.63758635095666
298239,3072839855,1,1627.36926269531,1525.22399902344,32.9640636965632,1627.14599609375,1525.37548828125,20.9525007605553,12,3.23925722402656
298240,3072855368,1,1623.43310546875,1508.69067382812,53.9617207087576,1624.0146484375,1510.14111328125,26.3712509572506,12,4.14446005857049
298241,3072867424,1,1618.68969726562,1518.89587402344,38.4731263965368,1618.49169921875,1519.2568359375,20.9525007605553,12,3.49948231663145
298242,3072870762,1,1629.29064941406,1529.27001953125,17.5206256359816,1629.51953125,1528.10266113281,6.00578146800399,12,2.36156481004822
298243,3072888249,1,1630.9814453125,1506.83203125,64.9798461087048,1630.05139160156,1507.26953125,23.3006258457899,12,4.54793661115698
298244,3072901665,1,1636.57836914062,1513.04711914062,37.3442201055586,1637.26159667969,1513.576171875,5.55421895161271,12,3.44775788758764
298245,3072943547,1,1619.47094726562,1525.69946289062,34.996095020324,1619.337890625,1525.90075683594,26.145469699055,12,3.33760438380531
298246,3072954194,1,1636.55383300781,1523.95153808594,28.267813526094,1636.82946777344,1523.71765136719,20.3203132376075,12,2.99965406441403
298247,3072977974,1,1638.89172363281,1519.61364746094,31.5190636441112,1639.26391601562,1520.33569335938,21.8104695416987,12,3.16746421624249
298248,3072978311,1,1633.95678710938,1529.50476074219,50.1234393194318,1634.1650390625,1528.47534179688,23.345782097429,12,3.99434428472415
298249,3072981253,1,1623.85205078125,1530.14318847656,29.2160948105156,1623.38500976562,1530.16772460938,16.3917193450034,12,3.04955272357604
298251,3072989061,1,1614.01635742188,1522.08081054688,20.9525007605553,1614.03979492188,1522.06225585938,11.7406254261732,12,2.58251585326366
298252,3072993451,1,1616.78588867188,1509.21264648438,50.6201580874622,1616.03283691406,1508.91772460938,27.1840634867549,12,4.01408728846616
298253,3072994018,1,1613.46960449219,1514.87756347656,26.2357822023332,1612.84130859375,1515.16198730469,14.9467192925513,12,2.88982851511425
298254,3073011994,1,1614.31164550781,1527.07275390625,28.2226572744548,1614.46081542969,1527.14990234375,21.7201570384204,12,2.99725721699621
298255,3073018911,1,1618.41809082031,1531.40905761719,24.1585946269333,1618.1875,1531.27294921875,18.9656256884336,12,2.77307041130576
298256,3073031090,1,1639.9189453125,1529.42321777344,38.3376576416194,1639.63232421875,1528.69555664062,21.1331257671118,12,3.49331582317674
298257,3073037389,1,1624.97058105469,1535.18469238281,33.7317199744284,1624.5732421875,1535.49584960938,22.3975008130074,12,3.27675753540658
298258,3073053105,1,1630.84802246094,1534.98425292969,31.0675011277199,1629.544921875,1535.70654296875,5.87031271308661,12,3.1446927907157
298259,3073054755,1,1630.36962890625,1500.59387207031,41.6792202629149,1630.88208007812,1499.64526367188,16.4368755966425,12,3.64237667713233
298260,3073069361,1,1615.59619140625,1503.68078613281,42.6726577989757,1614.36779785156,1503.5390625,26.506719712168,12,3.68552965625727
298261,3073071579,1,1640.099609375,1504.74829101562,72.8821901455522,1640.30578613281,1503.75280761719,28.4484385326505,12,4.81654665191318
298262,3073084121,1,1622.66882324219,1499.64672851562,57.8903146013618,1622.12268066406,1498.22351074219,19.6881257146597,12,4.29267509274849
298263,3073086631,1,1613.47680664062,1533.18383789062,38.2925013899803,1613.63293457031,1532.98620605469,25.106875911355,12,3.49125790498744
298264,3073102170,1,1619.79260253906,1536.79223632812,31.473907392472,1619.98974609375,1536.83984375,23.5715633556247,12,3.16519444582113
298265,3073115669,1,1636.67028808594,1499.60095214844,29.3064073137939,1637.20056152344,1499.21765136719,16.7529693581164,12,3.05426246031829
298266,3073117543,1,1615.28454589844,1499.62133789062,21.2685945220292,1614.77087402344,1500.07202148438,9.75375035405159,12,2.60192311600406
298267,3073117722,1,1627.58532714844,1541.10705566406,32.1964074186981,1627.36865234375,1539.67517089844,13.6371879950166,12,3.20131766324005
298268,3073125457,1,1628.89831542969,1496.38623046875,15.9401568286121,1629.62744140625,1495.99816894531,10.3859378769994,12,2.25253401880355
